838657 838673 0.16
838657 838689 0.04
838657 838721 0.04
838657 838785 0.04
838657 978432 0.04
838689 838657 0.12
838689 838705 0.12
838689 838753 0.08
838689 838817 0.08
838689 978464 0.08
838705 838673 0.16
838705 838689 0.04
838705 838769 0.04
838705 838833 0.04
838705 978480 0.04
838721 838657 0.12
838721 838737 0.12
838721 838753 0.08
838721 838849 0.08
838721 978496 0.08
838737 838673 0.16
838737 838721 0.04
838737 838769 0.04
838737 838865 0.04
838737 978512 0.04
838753 838689 0.08
838753 838721 0.08
838753 838769 0.08
838753 838881 0.12
838753 978528 0.12
838769 838705 0.12
838769 838737 0.12
838769 838753 0.08
838769 838897 0.08
838769 978544 0.08
838785 838657 0.12
838785 838801 0.12
838785 838817 0.08
838785 838849 0.08
838785 978560 0.08
838801 838673 0.16
838801 838785 0.04
838801 838833 0.04
838801 838865 0.04
838801 978576 0.04
838817 838689 0.08
838817 838785 0.08
838817 838833 0.08
838817 838881 0.12
838817 978592 0.12
838833 838705 0.12
838833 838801 0.12
838833 838817 0.08
838833 838897 0.08
838833 978608 0.08
838849 838721 0.08
838849 838785 0.08
838849 838865 0.08
838849 838881 0.12
838849 978624 0.12
838865 838737 0.12
838865 838801 0.12
838865 838849 0.08
838865 838897 0.08
838865 978640 0.08
838881 838753 0.04
838881 838817 0.04
838881 838849 0.04
838881 838897 0.04
838881 978656 0.16
838897 838769 0.08
838897 838833 0.08
838897 838865 0.08
838897 838881 0.12
838897 978672 0.12
978432 838657 0.12
978432 978448 0.12
978432 978464 0.08
978432 978496 0.08
978432 978560 0.08
978448 838673 0.16
978448 978432 0.04
978448 978480 0.04
978448 978512 0.04
978448 978576 0.04
978464 838689 0.08
978464 978432 0.08
978464 978480 0.08
978464 978528 0.12
978464 978592 0.12
978480 838705 0.12
978480 978448 0.12
978480 978464 0.08
978480 978544 0.08
978480 978608 0.08
978496 838721 0.08
978496 978432 0.08
978496 978512 0.08
978496 978528 0.12
978496 978624 0.12
978512 838737 0.12
978512 978448 0.12
978512 978496 0.08
978512 978544 0.08
978512 978640 0.08
978528 838753 0.04
978528 978464 0.04
978528 978496 0.04
978528 978544 0.04
978528 978656 0.16
978544 838769 0.08
978544 978480 0.08
978544 978512 0.08
978544 978528 0.12
978544 978672 0.12
978560 838785 0.08
978560 978432 0.08
978560 978576 0.08
978560 978592 0.12
978560 978624 0.12
978576 838801 0.12
978576 978448 0.12
978576 978560 0.08
978576 978608 0.08
978576 978640 0.08
978592 838817 0.04
978592 978464 0.04
978592 978560 0.04
978592 978608 0.04
978592 978656 0.16
978608 838833 0.08
978608 978480 0.08
978608 978576 0.08
978608 978592 0.12
978608 978672 0.12
978624 838849 0.04
978624 978496 0.04
978624 978560 0.04
978624 978640 0.04
978624 978656 0.16
978640 838865 0.08
978640 978512 0.08
978640 978576 0.08
978640 978624 0.12
978640 978672 0.12
978672 838897 0.04
978672 978544 0.04
978672 978608 0.04
978672 978640 0.04
978672 978656 0.16
