27 91 0.125
27 155 0.125
27 283 0.125
27 2057 0.125
91 27 0.0625
91 219 0.1875
91 347 0.0625
91 2121 0.0625
155 27 0.0625
155 219 0.1875
155 411 0.0625
155 2185 0.0625
283 27 0.0625
283 347 0.0625
283 411 0.0625
283 2313 0.1875
347 91 0.125
347 283 0.125
347 475 0.125
347 2377 0.125
411 155 0.125
411 283 0.125
411 475 0.125
411 2441 0.125
475 219 0.1875
475 347 0.0625
475 411 0.0625
475 2505 0.0625
2057 27 0.0625
2057 2121 0.0625
2057 2185 0.0625
2057 2313 0.1875
2121 91 0.125
2121 2057 0.125
2121 2249 0.125
2121 2377 0.125
2185 155 0.125
2185 2057 0.125
2185 2249 0.125
2185 2441 0.125
2249 219 0.1875
2249 2121 0.0625
2249 2185 0.0625
2249 2505 0.0625
2377 347 0.0625
2377 2121 0.0625
2377 2313 0.1875
2377 2505 0.0625
2441 411 0.0625
2441 2185 0.0625
2441 2313 0.1875
2441 2505 0.0625
2505 475 0.125
2505 2249 0.125
2505 2377 0.125
2505 2441 0.125
