2203 2779 0.0625
2203 3227 0.0625
2249 219 0.0625
2249 2121 0.0625
2249 2185 0.0625
2249 2267 0.125
2249 2505 0.0625
2267 219 0.0625
2267 2559 0.0625
2267 2779 0.0625
2267 3291 0.0625
2331 2313 0.125
2331 2367 0.0625
2331 2907 0.0625
2331 3483 0.0625
2349 2313 0.125
2349 2367 0.0625
2349 2925 0.0625
2349 3501 0.0625
2367 2331 0.125
2367 2349 0.125
2367 2943 0.125
2367 3519 0.125
2377 2121 0.0625
2377 2313 0.125
2377 2395 0.0625
2377 2505 0.0625
2395 2139 0.0625
2395 2331 0.0625
2395 2377 0.0625
2395 2431 0.0625
2395 2523 0.0625
2395 2907 0.0625
2395 3547 0.0625
2413 2121 0.0625
2413 2349 0.0625
2413 2377 0.0625
2413 2431 0.125
2413 2541 0.0625
2413 2925 0.0625
2413 3565 0.0625
2431 2139 0.0625
2431 2395 0.0625
2431 2413 0.0625
2431 2559 0.0625
2431 2943 0.125
2431 3583 0.125
2441 2185 0.0625
2441 2313 0.125
2441 2459 0.0625
2441 2505 0.0625
2459 2203 0.0625
2459 2331 0.0625
2459 2441 0.0625
2459 2495 0.0625
2459 2523 0.0625
2459 3035 0.0625
2459 3483 0.0625
2477 2185 0.0625
2477 2349 0.0625
2477 2441 0.0625
2477 2495 0.125
2477 2541 0.0625
2477 3053 0.0625
2477 3501 0.0625
2495 2203 0.0625
2495 2459 0.0625
2495 2477 0.0625
2495 2559 0.0625
2495 3071 0.125
2495 3519 0.125
2505 2249 0.125
2505 2377 0.125
2505 2441 0.125
2505 2523 0.125
2523 2267 0.125
2523 2395 0.0625
2523 2459 0.0625
2523 2559 0.0625
2523 3035 0.0625
2523 3547 0.0625
2541 2249 0.125
2541 2413 0.0625
2541 2477 0.0625
2541 2559 0.1875
2541 3053 0.0625
2541 3565 0.0625
2559 2267 0.125
2559 3071 0.125
2559 3583 0.125
2633 603 0.0625
2633 2057 0.0625
2633 2121 0.0625
2633 2651 0.0625
2633 2761 0.0625
2633 2889 0.125
2633 2925 0.0625
2633 3785 0.0625
2651 603 0.0625
2651 2139 0.0625
2651 2633 0.0625
2651 2779 0.0625
2651 2907 0.0625
2651 2943 0.125
2651 3803 0.125
2761 731 0.0625
2761 2185 0.0625
2761 2249 0.0625
2761 2633 0.0625
2761 2779 0.125
2761 3017 0.0625
2761 3053 0.0625
2761 3785 0.0625
2779 731 0.0625
2779 2267 0.0625
2779 3071 0.125
2779 3803 0.125
2889 2313 0.125
2889 2907 0.0625
2889 2925 0.0625
2889 4041 0.0625
2907 2331 0.0625
2907 2889 0.0625
2907 2943 0.125
2907 4059 0.125
2925 2349 0.0625
2925 2889 0.0625
2925 2943 0.125
2925 4077 0.125
2943 2907 0.0625
2943 2925 0.0625
2943 4095 0.1875
3017 2441 0.125
3017 2761 0.0625
3017 2889 0.125
3017 3035 0.125
3017 3053 0.0625
3017 4041 0.0625
3035 2459 0.0625
3035 2779 0.0625
3035 2907 0.0625
3035 3071 0.125
3035 4059 0.125
3053 2477 0.0625
3053 2761 0.0625
3053 2925 0.0625
3053 3071 0.1875
3053 4077 0.125
3071 2779 0.0625
3071 4095 0.1875
3209 1179 0.0625
3209 2057 0.0625
3209 2185 0.0625
3209 3227 0.0625
3209 3273 0.0625
3209 3465 0.125
3209 3501 0.0625
3209 3785 0.0625
3227 1179 0.0625
3227 2203 0.0625
3227 3209 0.0625
3227 3291 0.0625
3227 3483 0.0625
3227 3519 0.125
3227 3803 0.125
3273 1243 0.0625
3273 2121 0.0625
3273 2249 0.0625
3273 3209 0.0625
3273 3291 0.125
3273 3529 0.0625
3273 3565 0.0625
3273 3785 0.0625
3291 1243 0.0625
3291 2267 0.0625
3291 3583 0.125
3291 3803 0.125
3465 2313 0.125
3465 3483 0.0625
3465 3501 0.0625
3465 4041 0.0625
3483 2331 0.0625
3483 3465 0.0625
3483 3519 0.125
3483 4059 0.125
3501 2349 0.0625
3501 3465 0.0625
3501 3519 0.125
3501 4077 0.125
3519 3483 0.0625
3519 3501 0.0625
3519 4095 0.1875
3529 2377 0.125
3529 3273 0.0625
3529 3465 0.125
3529 3547 0.125
3529 3565 0.0625
3529 4041 0.0625
3547 2395 0.0625
3547 3291 0.0625
3547 3483 0.0625
3547 3583 0.125
3547 4059 0.125
3565 2413 0.0625
3565 3273 0.0625
3565 3501 0.0625
3565 3583 0.1875
3565 4077 0.125
3583 3291 0.0625
3583 4095 0.1875
3785 1755 0.0625
3785 2633 0.0625
3785 2761 0.0625
3785 3209 0.0625
3785 3273 0.0625
3785 3803 0.125
3785 4041 0.0625
3785 4077 0.125
3803 1755 0.0625
3803 2779 0.0625
3803 3291 0.0625
3803 4095 0.1875
4041 2889 0.125
4041 3465 0.125
4041 4059 0.125
4041 4077 0.125
4059 2907 0.0625
4059 3483 0.0625
4059 4095 0.1875
4077 2925 0.0625
4077 3501 0.0625
4077 4095 0.1875
