3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 
0.6666666666666665 0.71 0.76 0.84 0.9085714285714286 0.96 0.9777777777777777 0.98 1.0 1.0 1.0 0.98 0.9813333333333333 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
0.047619047619047616 0.05549407028444297 0.0471212071499161 0.041774689903735805 0.03505454784258593 0.02511199404463851 0.015873015873015876 0.019999999999999983 0.0 0.0 0.0 0.019999999999999983 0.01866666666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
