0.75    0.0
0.751    0.11896697430393433
0.752    0.1641990304435177
0.753    0.19745852530572738
0.754    0.22457541952587823
0.755    0.24779868619858714
0.756    0.2682773234596223
0.757    0.28669136894405445
0.758    0.3034823103305385
0.759    0.31895572533216
0.7716842105263158    0.45501528867177443
0.7843684210526316    0.5409707506244751
0.7970526315789473    0.6051368066809568
0.8097368421052632    0.6566564559890803
0.8224210526315789    0.6997985708381549
0.8351052631578947    0.7369400608209885
0.8477894736842105    0.7695534646190215
0.8604736842105263    0.7986195914133706
0.8731578947368421    0.8248270669161237
0.8858421052631579    0.8486791886610878
0.8985263157894737    0.8705556484546068
0.9112105263157895    0.8907503412157733
0.9238947368421052    0.9094956392570588
0.9365789473684211    0.9269785887624202
0.9492631578947368    0.9433520697968344
0.9619473684210527    0.9587426988023111
0.9746315789473684    0.9732565573269055
0.9873157894736843    0.9869834305599808
1.0    0.99
