0 0.0 0.0 1
1 0.0 2.0 1
2 0.4330127018922193 1.0 1
3 0.0 4.0 1
4 0.0 6.0 1
5 -1.5669872981077808 2.3811978464829933 1
6 0.8660254037844386 -2.0 1
7 0.8660254037844386 0.0 1
8 -2.7009618943233424 -6.2376043070340135 1
9 0.8660254037844386 2.0 1
10 0.8660254037844386 4.0 1
11 -4.700961894323342 -4.856406460551019 1
12 1.7320508075688772 -4.0 1
13 1.7320508075688772 -2.0 1
14 -5.834936490538904 -13.475208614068027 1
15 1.7320508075688772 0.0 1
16 1.7320508075688772 2.0 1
17 -7.834936490538904 -12.094010767585033 1
