0.61    -503.63519999998516    253737.27999998783
0.62    -502.48719999998644    252598.40319998984
0.63    -500.1471999999888    250315.18079999037
0.64    -498.86479999999005    249053.02079999135
0.65    -497.2071999999933    247437.43679999275
0.66    -493.97199999999395    244318.3775999939
0.67    -492.260799999993    242660.81279999492
0.68    -489.1415999999941    239663.766399996
0.69    -485.1415999999947    235895.29919999675
0.7    -479.0159999999951    230203.33439999892
0.71    -475.812799999996    227229.2607999988
0.72    -469.9943999999962    221876.82880000008
0.73    -461.35999999999785    214177.7024000004
0.74    -428.47839999999655    188633.8752000003
0.75    -405.7271999999982    170709.4880000003
0.76    -350.48559999999657    130942.73599999987
0.77    -288.1983999999997    86887.48799999975
0.78    -270.0439999999988    76342.5759999995
0.79    -253.75680000000028    66590.3103999992
0.8    -249.48639999999995    64002.50239999917
0.81    -240.99359999999925    59598.68799999922
0.82    -230.17439999999908    54115.999999999185
0.83    -228.76320000000007    53682.36799999943
0.84    -220.46799999999953    49585.04639999963
0.85    -217.58959999999922    48323.64479999937
0.86    -213.81679999999966    46657.89119999958
0.87    -209.45359999999914    44727.88159999975
0.88    -205.15119999999894    42857.80799999956
0.89    -201.01600000000005    41133.95839999964
0.9    -196.8631999999992    39468.24639999967
0.741    -448.6351999999976    203353.68960000091
0.742    -448.40719999999783    202786.4224000013
0.743    -445.33839999999753    200895.28640000068
0.744    -394.54719999999753    163605.85600000081
0.745    -374.6367999999983    147917.70880000046
0.746    -430.4847999999979    189125.3952000009
0.747    -391.6519999999987    161041.9167999994
0.748    -429.4183999999983    188955.53600000002
0.749    -375.0359999999984    148128.42559999958
0.75    -364.66719999999805    140924.25600000008
0.751    -403.12159999999767    168098.56000000003
0.752    -323.41679999999786    111209.32160000004
0.753    -366.54159999999837    143233.77600000083
0.754    -362.36079999999805    139616.26559999958
0.755    -397.2495999999982    164150.54079999946
0.756    -300.3495999999998    94751.58079999937
0.757    -372.56959999999737    146228.44159999967
0.758    -347.9424    129047.53919999913
0.759    -341.1399999999988    124124.96959999968
0.76    -357.9271999999971    135299.89439999944
0.761    -344.56639999999766    126588.17279999983
0.762    -391.0631999999998    159120.8608000003
0.763    -339.9879999999987    123442.0191999998
0.764    -341.6351999999976    124543.96159999951
0.765    -315.06079999999804    105151.5391999993
0.766    -323.29839999999973    111281.33439999915
0.767    -316.0127999999989    106057.73439999904
0.768    -296.100799999998    92623.14239999984
0.769    -276.8255999999995    80126.1183999995
0.77    -286.8064    86206.30399999952
0.771    -278.0599999999992    81267.94559999953
0.772    -282.8591999999994    84381.29919999979
0.773    -284.2999999999995    85385.25759999978
0.774    -268.15039999999914    74402.84159999926
0.775    -285.4688000000002    85864.32639999935
