0.1    -72.01439999999992    5185.036799999645
0.2    -72.01439999999992    5185.036799999645
0.3    -72.01439999999992    5185.036799999645
0.4    -71.99599999999994    5182.633599999645
0.5    -71.75680000000007    5151.67999999965
0.6    -71.22560000000034    5083.897599999665
0.7    -67.81600000000141    4685.990399999737
0.8    -53.061600000001036    3190.4415999999082
0.9    -35.75039999999989    1593.2735999999659
1.0    -26.971199999999946    896.678399999981
1.1    -23.2911999999999    664.140799999987
1.2    -20.411199999999553    505.40799999998734
1.3    -18.576799999999317    425.04639999998955
1.4    -16.91119999999909    359.93279999999106
1.5    -15.568799999998973    312.2399999999927
1.6    -14.883199999999052    291.7567999999919
1.7    -14.009599999999113    267.0719999999923
1.8    -13.366399999999194    252.89599999999265
1.9    -12.535199999999236    228.39999999999165
2.0    -11.619199999999335    205.59999999999437
2.1    -11.592799999999334    206.35199999999375
2.2    -10.833599999999404    186.68159999999384
2.3    -10.41519999999943    178.6335999999953
2.4    -9.942399999999477    169.54239999999584
2.5    -9.60159999999951    162.02879999999706
2.6    -9.355999999999522    157.34719999999731
2.7    -8.935999999999584    150.38079999999812
2.8    -8.471199999999637    145.62239999999906
2.9    -8.30079999999965    141.20319999999944
3.0    -7.911999999999685    136.32640000000015
3.1    -7.6719999999996915    129.98400000000157
3.2    -7.383999999999692    124.9792000000018
3.3    -7.223199999999734    124.48960000000167
3.4    -7.00879999999974    119.254400000002
3.5    -6.710399999999769    116.93440000000236
3.6    -6.747999999999761    116.27840000000243
3.7    -6.450399999999771    112.54080000000201
3.8    -6.260799999999805    113.23520000000178
3.9    -6.323999999999791    114.44800000000214
4.0    -5.985599999999808    108.24320000000152
4.1    -5.707999999999841    106.88320000000174
4.2    -5.902399999999824    108.62720000000182
4.3    -5.568799999999863    102.91520000000163
4.4    -5.530399999999862    102.88960000000111
4.5    -5.459199999999862    101.95840000000129
4.6    -5.15439999999989    97.78880000000146
4.7    -5.175999999999886    95.545600000001
4.8    -4.923199999999925    96.49920000000098
4.9    -5.074399999999899    101.25760000000163
5.0    -4.678399999999939    91.0720000000009
