0.61    -1784.9288000000008    3.1866617504000235e6
0.62    -2009.51920000001    4.0380249248000113e6
0.63    -1762.2631999999987    3.1065352736000232e6
0.64    -1748.5295999999892    3.0585379200000376e6
0.65    -1733.8191999999947    3.0076153344000443e6
0.66    -1713.2031999999983    2.9370559232000415e6
0.67    -1968.1008000000033    3.874145312000009e6
0.68    -1954.4920000000018    3.8212608480000137e6
0.69    -1941.5640000000064    3.771153878400009e6
0.7    -1921.6343999999992    3.6949248544000452e6
0.71    -1902.7824000000016    3.623280620800022e6
0.72    -1878.394400000004    3.5320956640000464e6
0.73    -1840.4568000000056    3.392368003200038e6
0.74    -1795.362399999999    3.2321069152000314e6
0.75    -1667.0952000000093    2.8129684768000045e6
0.76    -1168.5927999999958    1.3781238751999978e6
0.77    -1110.6175999999964    1.245119750399994e6
0.78    -1053.9455999999964    1.1204176959999874e6
0.79    -1023.7599999999907    1.0555430719999848e6
0.8    -979.7143999999889    965110.5183999866
0.81    -946.8463999999938    901170.3615999903
0.82    -923.2543999999933    856652.6271999897
0.83    -898.0327999999942    810269.8655999918
0.84    -887.1887999999963    791098.5791999926
0.85    -863.6495999999971    749474.3807999924
0.86    -848.7631999999954    723703.6095999895
0.87    -830.229599999997    692557.1679999911
0.88    -816.7279999999955    670348.0639999905
0.89    -804.1527999999948    649774.9983999907
0.9    -791.0983999999966    628699.4911999946
0.741    -1773.3336000000013    3.1572650272000404e6
0.742    -1756.0448000000079    3.095713062400017e6
0.743    -1779.4527999999993    3.174756672000032e6
0.744    -1764.9232000000075    3.1293063104000287e6
0.745    -1774.8208000000022    3.158943040000037e6
0.746    -1707.7328000000098    2.9450736832000073e6
0.747    -1707.1416000000036    2.936980112000013e6
0.748    -1755.1800000000037    3.091235228800014e6
0.749    -1724.872000000003    2.9935398144000187e6
0.75    -1612.0991999999997    2.6469207488000025e6
0.751    -1461.7912000000022    2.2025831136000007e6
0.752    -1612.5952000000013    2.6408847104000147e6
0.753    -1272.5991999999985    1.6428748896000015e6
0.754    -1291.5359999999973    1.7049673344000045e6
0.755    -1261.0080000000019    1.615165139200011e6
0.756    -1609.5528000000047    2.617164444800017e6
0.757    -1464.9272000000026    2.202914102399995e6
0.758    -1582.4056000000028    2.5486450784000126e6
0.759    -1213.2055999999977    1.4902024991999995e6
0.76    -1340.1312000000025    1.850210144000004e6
0.761    -1215.8832000000011    1.5062349504000025e6
0.762    -1266.0743999999995    1.6537617248000067e6
0.763    -1368.0879999999977    1.940096467199996e6
0.764    -1230.5584000000013    1.5441772160000058e6
0.765    -1218.4839999999992    1.5275713695999966e6
0.766    -1125.8015999999939    1.2787176767999907e6
0.767    -1140.1967999999983    1.3117856640000003e6
0.768    -1143.785599999997    1.3215631807999923e6
0.769    -1149.5511999999947    1.3458745631999932e6
0.77    -1158.5063999999993    1.3629155807999987e6
0.771    -1094.4008000000001    1.206629238399989e6
0.772    -1103.1527999999971    1.2294509343999918e6
0.773    -1116.9255999999957    1.2652482527999894e6
0.774    -1077.2576    1.1687106175999918e6
0.775    -1070.8223999999984    1.156324883199991e6
