-0.0104  0.00510204081632653
0.0216  -0.05142857142857143
0.0808  -0.04346938775510204
0.0136  -0.05510204081632653
0.0264  -0.0653061224489796
-0.02  -0.04816326530612245
0.0184  -0.04224489795918367
0.0456  -0.05551020408163265
0.0216  -0.045714285714285714
0.004  -0.04244897959183674
0.028  -0.049591836734693875
-0.0088  -0.04897959183673469
0.0088  -0.041428571428571426
-0.0072  -0.054285714285714284
-0.0488  -0.04122448979591837
-0.0072  -0.041428571428571426
-0.0216  -0.0626530612244898
-0.0184  -0.046122448979591835
-0.0232  -0.0536734693877551
-0.0072  -0.04244897959183674
-0.0104  -0.045714285714285714
0.0088  -0.037551020408163265
-0.0072  -0.052653061224489796
-0.0584  -0.04673469387755102
0.0072  -0.06693877551020408
0.0328  -0.053061224489795916
-0.0392  -0.0373469387755102
0.0504  -0.04081632653061224
0.0392  -0.053469387755102044
0.028  -0.0473469387755102
0.0136  -0.044081632653061226
-0.0216  -0.06571428571428571
0.0792  -0.04816326530612245
0.02  -0.058163265306122446
0.0056  -0.05204081632653061
-0.0136  -0.05061224489795919
-0.0024  -0.0536734693877551
0.0296  -0.05244897959183673
0.0184  -0.06020408163265306
0.0424  -0.030612244897959183
-0.0024  -0.03510204081632653
0.0088  -0.040612244897959185
-0.0008  -0.03469387755102041
0.0408  -0.03163265306122449
-0.0024  -0.04938775510204082
0.0216  -0.05
0.0088  -0.06142857142857143
0.0056  -0.04306122448979592
0.0008  -0.05285714285714286
-0.0152  -0.04040816326530612
0.0088  -0.043673469387755105
0.0136  -0.045306122448979594
-0.036  -0.04244897959183674
-0.0424  -0.04346938775510204
-0.052  -0.046122448979591835
-0.0392  -0.044897959183673466
0.02  -0.05
0.0056  -0.057755102040816325
-0.0072  -0.03877551020408163
-0.0136  -0.05326530612244898
-0.0392  -0.054693877551020405
0.0312  -0.03693877551020408
-0.0088  -0.047551020408163266
-0.0328  -0.04306122448979592
0.0312  -0.03163265306122449
0.004  -0.04897959183673469
0.0472  -0.05020408163265306
0.0136  -0.06326530612244897
-0.0152  -0.0473469387755102
-0.0232  -0.060816326530612246
0.0216  -0.04346938775510204
0.0168  -0.04693877551020408
-0.0456  -0.037959183673469385
0.0152  -0.03877551020408163
0.0344  -0.040612244897959185
-0.0424  -0.06102040816326531
-0.028  -0.047142857142857146
0.0184  -0.05204081632653061
0.0168  -0.041428571428571426
0.0072  -0.05836734693877551
-0.0232  -0.05285714285714286
0.0152  -0.03326530612244898
-0.0328  -0.029387755102040815
-0.0088  -0.05755102040816327
-0.0328  -0.04040816326530612
-0.0376  -0.04469387755102041
-0.0184  -0.05142857142857143
-0.0312  -0.03918367346938775
-0.0216  -0.04510204081632653
-0.0216  -0.04387755102040816
-0.0152  -0.05795918367346939
-0.0104  -0.05163265306122449
-0.0024  -0.04938775510204082
0.0856  -0.03979591836734694
-0.0008  -0.03816326530612245
-0.044  -0.03346938775510204
0.0232  -0.05795918367346939
-0.0328  -0.052653061224489796
-0.0408  -0.06346938775510204
-0.0184  -0.037959183673469385
0.0136  -0.06102040816326531
0.012  -0.050816326530612244
0.0296  -0.04306122448979592
0.028  -0.045714285714285714
-0.0136  -0.05142857142857143
0.0728  -0.05510204081632653
0.0024  -0.044897959183673466
0.044  -0.034081632653061224
0.0632  -0.049183673469387755
0.0104  -0.04204081632653061
-0.0312  -0.05653061224489796
0.0024  -0.05061224489795919
0.0392  -0.0536734693877551
0.0104  -0.04040816326530612
0.0376  -0.05612244897959184
-0.0184  -0.05040816326530612
-0.0056  -0.04857142857142857
-0.0216  -0.04653061224489796
0.06  -0.06142857142857143
-0.0568  -0.0663265306122449
-0.012  -0.030204081632653063
-0.0504  -0.054693877551020405
-0.0008  -0.05836734693877551
0.0056  -0.04673469387755102
-0.0168  -0.04326530612244898
0.0184  -0.05408163265306123
0.052  -0.06061224489795918
-0.0376  -0.035918367346938776
-0.0296  -0.05061224489795919
-0.0024  -0.05897959183673469
0.0008  -0.047142857142857146
0.0152  -0.03959183673469388
0.0376  -0.03326530612244898
0.0184  -0.046122448979591835
-0.02  -0.0463265306122449
0.0392  -0.06224489795918367
-0.0024  -0.04693877551020408
-0.0152  -0.05918367346938776
-0.0136  -0.03469387755102041
-0.0184  -0.04795918367346939
0.0328  -0.04857142857142857
-0.004  -0.03387755102040816
0.012  -0.04795918367346939
-0.0104  -0.04897959183673469
0.0072  -0.043673469387755105
0.004  -0.053469387755102044
-0.0056  -0.04326530612244898
-0.0696  -0.05448979591836735
0.0152  -0.056938775510204084
-0.0328  -0.05918367346938776
0.0216  -0.041020408163265305
-0.0296  -0.051224489795918364
-0.02  -0.046122448979591835
0.0072  -0.05551020408163265
0.0328  -0.05551020408163265
-0.0024  -0.05
0.0248  -0.049183673469387755
-0.0104  -0.04469387755102041
0.0024  -0.05163265306122449
-0.0376  -0.04428571428571428
-0.0056  -0.04
0.0232  -0.05448979591836735
-0.0072  -0.05
0.0216  -0.04857142857142857
-0.0408  -0.024489795918367346
-0.0392  -0.04693877551020408
0.0392  -0.053061224489795916
-0.0536  -0.0463265306122449
0.0136  -0.05183673469387755
-0.0152  -0.05448979591836735
0.0136  -0.05408163265306123
-0.0104  -0.05285714285714286
-0.0216  -0.06
0.0088  -0.04673469387755102
-0.0664  -0.0563265306122449
-0.0168  -0.044081632653061226
0.0264  -0.060816326530612246
0.0168  -0.048775510204081635
0.028  -0.0373469387755102
0.0184  -0.05877551020408163
-0.0168  -0.04979591836734694
0.0008  -0.044897959183673466
0.044  -0.05204081632653061
0.0152  -0.06775510204081632
-0.0136  -0.045306122448979594
-0.0072  -0.04591836734693878
-0.0024  -0.05795918367346939
0.028  -0.04938775510204082
0.06  -0.04938775510204082
0.0152  -0.0626530612244898
0.0008  -0.0473469387755102
-0.02  -0.04795918367346939
-0.0472  -0.034081632653061224
-0.0168  -0.03775510204081633
-0.0008  -0.052653061224489796
-0.0632  -0.05204081632653061
-0.0104  -0.03918367346938775
-0.0072  -0.049183673469387755
-0.0152  -0.051224489795918364
-0.0152  -0.050816326530612244
-0.0136  -0.04387755102040816
-0.0008  -0.03387755102040816
0.0136  -0.054693877551020405
-0.0088  -0.0646938775510204
-0.0024  -0.054285714285714284
-0.0056  -0.05183673469387755
0.0056  -0.04653061224489796
0.0104  -0.04775510204081632
-0.0088  -0.04591836734693878
-0.0232  -0.0626530612244898
-0.0088  -0.04346938775510204
0.0424  -0.06448979591836734
0.0104  -0.045306122448979594
0.0488  -0.045306122448979594
0.0072  -0.045306122448979594
0.0152  -0.04183673469387755
-0.0104  -0.05591836734693877
0.044  -0.07755102040816327
0.0296  -0.0473469387755102
-0.0168  -0.05040816326530612
-0.0216  -0.05551020408163265
-0.0232  -0.04204081632653061
0.0136  -0.06183673469387755
0.0392  -0.05448979591836735
-0.0168  -0.04306122448979592
0.0488  -0.05530612244897959
0.0504  -0.047142857142857146
-0.012  -0.061632653061224486
0.0248  -0.04897959183673469
-0.0216  -0.04204081632653061
0.0168  -0.040204081632653065
0.0168  -0.04591836734693878
0.0296  -0.05795918367346939
0.028  -0.04040816326530612
0.0008  -0.05204081632653061
0.0088  -0.059387755102040814
0.0328  -0.04183673469387755
0.0376  -0.05918367346938776
0.004  -0.054285714285714284
-0.02  -0.06816326530612245
0.0168  -0.04224489795918367
0.0152  -0.04122448979591837
-0.052  -0.037959183673469385
-0.0184  -0.050816326530612244
0.0232  -0.042653061224489794
-0.0008  -0.05326530612244898
0.0168  -0.04693877551020408
0.0568  -0.03530612244897959
-0.0104  -0.07163265306122449
-0.0536  -0.040204081632653065
0.0376  -0.0463265306122449
-0.0104  -0.049183673469387755
0.0536  -0.05591836734693877
0.084  -0.037959183673469385
0.0472  -0.04183673469387755
-0.0184  -0.04795918367346939
-0.0376  -0.05285714285714286
-0.0136  -0.05591836734693877
-0.0264  -0.040612244897959185
0.0344  -0.0626530612244898
-0.0056  -0.044081632653061226
0.0312  -0.025510204081632654
-0.0552  -0.04163265306122449
0.0136  -0.05142857142857143
-0.0056  -0.05673469387755102
0.0264  -0.04510204081632653
0.0024  -0.03959183673469388
0.0152  -0.05
0.0024  -0.057755102040816325
-0.0104  -0.05591836734693877
-0.0024  -0.06061224489795918
-0.012  -0.06448979591836734
-0.0104  -0.0536734693877551
0.0408  -0.062040816326530614
