0 0 0.166667 0 
0 0 0.25 0.111111 
0 0 0.305556 0.212963 
0 0 0.345679 0.29321 
0 0 0.375257 0.354424 
0 0 0.397205 0.400634 
0 0 0.413537 0.435357 
0 0 0.425709 0.461382 
0 0 0.434788 0.48086 
0 0 0.441564 0.495426 
0 0 0.446622 0.506313 
0 0 0.450399 0.514448 
0 0 0.453219 0.520525 
0 0 0.455325 0.525065 
0 0 0.456898 0.528456 
0 0 0.458073 0.530988 
0 0 0.45895 0.53288 
0 0 0.459605 0.534293 
0 0 0.460095 0.535348 
0 0 0.46046 0.536136 
0 0 0.460733 0.536725 
0 0 0.460937 0.537164 
0 0 0.461089 0.537493 
0 0 0.461203 0.537738 
0 0 0.461288 0.537921 
0 0 0.461351 0.538058 
0 0 0.461399 0.53816 
0 0 0.461434 0.538236 
0 0 0.46146 0.538293 
0 0 0.46148 0.538336 
0 0 0.461495 0.538368 
0 0 0.461506 0.538391 
0 0 0.461514 0.538409 
0 0 0.46152 0.538422 
0 0 0.461525 0.538432 
0 0 0.461528 0.53844 
0 0 0.461531 0.538445 
0 0 0.461533 0.538449 
0 0 0.461534 0.538452 
0 0 0.461535 0.538455 
0 0 0.461536 0.538456 
0 0 0.461537 0.538458 
0 0 0.461537 0.538459 
0 0 0.461537 0.538459 
0 0 0.461538 0.53846 
0 0 0.461538 0.53846 
0 0 0.461538 0.538461 
0 0 0.461538 0.538461 
0 0 0.461538 0.538461 
0 0 0.461538 0.538461 
0 0 0.461538 0.538461 
0 0 0.461538 0.538461 
0 0 0.461538 0.538461 
0 0 0.461538 0.538461 
0 0 0.461538 0.538461 
0 0 0.461538 0.538461 
0 0 0.461538 0.538461 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
0 0 0.461538 0.538462 
