0 0 0 0 0.166667 0 0 0 
0 0 0 0 0.263889 0 0 0 
0.00405093 0 0 0 0.331597 0 0 0 
0.0113329 0 0 0 0.381752 0 0 0.00173611 
0.0205721 0 0 0 0.420231 0 0 0.00626929 
0.0307269 0 0 0 0.450532 0 0 0.0138557 
0.0410603 0 0 0 0.474874 0 0 0.0242103 
0.0510917 0 0 0 0.494726 0 0 0.0367698 
0.060532 0 0 0 0.511097 0 0 0.0508834 
0.0692266 0 0 0 0.524709 0 0 0.0659265 
0.0771118 0 0 0 0.536094 0 0 0.0813591 
0.0841823 0 0 0 0.545657 0 0 0.0967449 
0.0904691 0 0 0 0.553715 0 0 0.111752 
0.0960237 0 0 0 0.56052 0 0 0.12614 
0.100908 0 0 0 0.566277 0 0 0.139748 
0.105187 0 0 0 0.571155 0 0 0.152477 
0.108926 0 0 0 0.57529 0 0 0.164275 
0.112185 0 0 0 0.5788 0 0 0.175128 
0.115023 0 0 0 0.58178 0 0 0.185049 
0.11749 0 0 0 0.584312 0 0 0.19407 
0.119634 0 0 0 0.586464 0 0 0.202234 
0.121496 0 0 0 0.588294 0 0 0.209594 
0.123111 0 0 0 0.589851 0 0 0.216206 
0.124513 0 0 0 0.591176 0 0 0.222128 
0.12573 0 0 0 0.592303 0 0 0.227418 
0.126786 0 0 0 0.593263 0 0 0.232132 
0.127702 0 0 0 0.59408 0 0 0.236325 
0.128497 0 0 0 0.594776 0 0 0.240046 
0.129186 0 0 0 0.595369 0 0 0.243344 
0.129785 0 0 0 0.595875 0 0 0.246262 
0.130305 0 0 0 0.596305 0 0 0.24884 
0.130757 0 0 0 0.596672 0 0 0.251115 
0.131149 0 0 0 0.596985 0 0 0.253121 
0.13149 0 0 0 0.597252 0 0 0.254887 
0.131786 0 0 0 0.59748 0 0 0.256442 
0.132043 0 0 0 0.597674 0 0 0.257808 
0.132267 0 0 0 0.597839 0 0 0.259008 
0.132462 0 0 0 0.59798 0 0 0.260061 
0.132631 0 0 0 0.598101 0 0 0.260985 
0.132778 0 0 0 0.598204 0 0 0.261795 
0.132906 0 0 0 0.598291 0 0 0.262505 
0.133018 0 0 0 0.598366 0 0 0.263126 
0.133115 0 0 0 0.59843 0 0 0.26367 
0.133199 0 0 0 0.598485 0 0 0.264146 
0.133272 0 0 0 0.598531 0 0 0.264563 
0.133337 0 0 0 0.598571 0 0 0.264927 
0.133392 0 0 0 0.598605 0 0 0.265245 
0.133441 0 0 0 0.598634 0 0 0.265523 
0.133483 0 0 0 0.598659 0 0 0.265766 
0.13352 0 0 0 0.59868 0 0 0.265978 
0.133552 0 0 0 0.598698 0 0 0.266163 
0.13358 0 0 0 0.598713 0 0 0.266324 
0.133604 0 0 0 0.598727 0 0 0.266465 
0.133626 0 0 0 0.598738 0 0 0.266589 
0.133644 0 0 0 0.598747 0 0 0.266696 
0.13366 0 0 0 0.598756 0 0 0.266789 
0.133675 0 0 0 0.598763 0 0 0.266871 
0.133687 0 0 0 0.598769 0 0 0.266942 
0.133698 0 0 0 0.598774 0 0 0.267004 
0.133707 0 0 0 0.598778 0 0 0.267059 
0.133715 0 0 0 0.598782 0 0 0.267106 
0.133722 0 0 0 0.598785 0 0 0.267147 
0.133728 0 0 0 0.598788 0 0 0.267183 
0.133734 0 0 0 0.59879 0 0 0.267214 
0.133738 0 0 0 0.598792 0 0 0.267241 
0.133743 0 0 0 0.598794 0 0 0.267265 
0.133746 0 0 0 0.598795 0 0 0.267286 
0.133749 0 0 0 0.598797 0 0 0.267304 
0.133752 0 0 0 0.598798 0 0 0.267319 
0.133754 0 0 0 0.598799 0 0 0.267333 
0.133756 0 0 0 0.598799 0 0 0.267345 
0.133758 0 0 0 0.5988 0 0 0.267355 
0.13376 0 0 0 0.598801 0 0 0.267364 
0.133761 0 0 0 0.598801 0 0 0.267372 
0.133762 0 0 0 0.598802 0 0 0.267379 
0.133763 0 0 0 0.598802 0 0 0.267385 
0.133764 0 0 0 0.598802 0 0 0.26739 
0.133765 0 0 0 0.598802 0 0 0.267395 
0.133766 0 0 0 0.598803 0 0 0.267399 
0.133767 0 0 0 0.598803 0 0 0.267402 
0.133767 0 0 0 0.598803 0 0 0.267405 
0.133768 0 0 0 0.598803 0 0 0.267408 
0.133768 0 0 0 0.598803 0 0 0.26741 
0.133768 0 0 0 0.598803 0 0 0.267412 
0.133769 0 0 0 0.598803 0 0 0.267414 
0.133769 0 0 0 0.598804 0 0 0.267415 
0.133769 0 0 0 0.598804 0 0 0.267416 
0.133769 0 0 0 0.598804 0 0 0.267418 
0.133769 0 0 0 0.598804 0 0 0.267419 
0.13377 0 0 0 0.598804 0 0 0.267419 
0.13377 0 0 0 0.598804 0 0 0.26742 
0.13377 0 0 0 0.598804 0 0 0.267421 
0.13377 0 0 0 0.598804 0 0 0.267421 
0.13377 0 0 0 0.598804 0 0 0.267422 
0.13377 0 0 0 0.598804 0 0 0.267422 
0.13377 0 0 0 0.598804 0 0 0.267423 
0.13377 0 0 0 0.598804 0 0 0.267423 
0.13377 0 0 0 0.598804 0 0 0.267423 
0.13377 0 0 0 0.598804 0 0 0.267424 
0.13377 0 0 0 0.598804 0 0 0.267424 
