3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 
1.48 1.48 1.92 2.16 2.08 2.2 2.36 2.2 2.48 2.8 2.56 3.08 2.96 2.88 3.44 3.6 3.08 3.76 3.64 3.36 3.48 3.96 4.48 4.32 3.88 4.88 4.48 3.68 4.04 4.68 4.4 4.8 5.04 5.4 4.04 3.88 4.48 4.32 
0.12202375145178644 0.1963753174564523 0.16373198607879325 0.22742569991008443 0.23006653873368452 0.2080031396937292 0.2706907264531889 0.263415555922654 0.2411536896686764 0.3428571428571428 0.257396700104119 0.2925468739696046 0.2941053538847489 0.3882351486048692 0.38878145584397833 0.4000000000000001 0.33300119507047926 0.4486351183174976 0.42929462790841044 0.36785090147271055 0.35020693590958996 0.5405665961729036 0.44192528687966426 0.46549512810094396 0.40872125125137515 0.49868398238334705 0.4230501490029623 0.45485139982016914 0.4398144321118596 0.5130461251492034 0.4580348440537542 0.48822878544671605 0.5094695120156547 0.5054801717986895 0.42853333164006113 0.5610776802416098 0.523130295550209 0.465495128100944 
