0.741000    -1.735944    0.002374    23.254081    2072.724300
0.742000    -1.732876    0.002312    23.481251    2001.299888
0.743000    -1.717823    0.002944    29.081552    2670.254688
0.744000    -1.715040    0.002738    27.894676    2453.618275
0.745000    -1.709573    0.002798    28.407811    2525.566301
0.746000    -1.705541    0.002609    27.823290    2328.329339
0.747000    -1.695212    0.002894    30.329649    2632.778953
0.748000    -1.682083    0.003098    33.849585    2823.178320
0.749000    -1.669488    0.003423    37.327911    3145.907425
0.750000    -1.654834    0.003794    41.870586    3499.158297
0.751000    -1.641625    0.003877    44.260817    3582.588484
0.752000    -1.634207    0.004051    45.008529    3753.761018
0.753000    -1.613075    0.004524    50.967525    4182.959817
0.754000    -1.601800    0.004508    52.157925    4169.996927
0.755000    -1.570573    0.005035    60.319056    4647.155286
0.756000    -1.566938    0.004864    58.052357    4476.651559
0.757000    -1.543952    0.005121    62.832064    4681.458226
0.758000    -1.511538    0.005431    68.339415    4958.776561
0.759000    -1.506923    0.005459    68.397196    4981.222956
0.760000    -1.472426    0.005855    72.670309    5315.681620
0.761000    -1.447662    0.006043    76.871301    5450.195605
0.762000    -1.430806    0.006010    76.684428    5399.805232
0.763000    -1.409615    0.006027    77.231957    5401.305335
0.764000    -1.385268    0.005928    77.432690    5270.269794
0.765000    -1.347655    0.006049    77.189308    5355.071519
0.766000    -1.312881    0.005966    76.001704    5246.995319
0.767000    -1.282896    0.005957    73.365965    5211.451076
0.768000    -1.272827    0.005746    71.135080    4998.011646
0.769000    -1.258763    0.005610    69.074244    4857.294878
0.770000    -1.224792    0.005281    63.535675    4523.552486
0.771000    -1.199499    0.005230    60.625350    4467.344907
0.772000    -1.196173    0.005018    58.942658    4240.911986
0.773000    -1.171178    0.004598    52.844755    3850.497177
0.774000    -1.161242    0.004574    51.263038    3823.945013
0.775000    -1.135309    0.004114    45.838811    3398.371625
0.610000    -1.965252    0.001746    6.740518    1142.893977
0.620000    -1.960049    0.001742    6.747129    1138.002838
0.630000    -1.954065    0.001737    6.813775    1133.478903
0.640000    -1.947508    0.001732    6.890613    1127.793012
0.650000    -1.940076    0.001727    7.025735    1122.582698
0.660000    -1.930704    0.001720    7.263755    1116.516410
0.670000    -1.920316    0.001715    7.577920    1113.691763
0.680000    -1.908540    0.001709    7.989450    1112.306346
0.690000    -1.894489    0.001701    8.467110    1106.144930
0.700000    -1.877145    0.001698    9.284139    1113.820237
0.710000    -1.855297    0.001703    10.465354    1142.022109
0.720000    -1.829107    0.001732    12.349161    1213.179543
0.730000    -1.794481    0.001848    15.468507    1408.759078
0.740000    -1.743707    0.002237    22.306725    1929.521256
0.750000    -1.654378    0.003755    41.050909    3481.815893
0.760000    -1.474658    0.005691    73.321371    5161.586878
0.770000    -1.227272    0.005345    64.730874    4582.824773
0.780000    -1.078824    0.003278    32.576502    2598.038841
0.790000    -1.005728    0.001928    17.330646    1346.087035
0.800000    -0.961182    0.001281    11.566014    727.563695
0.810000    -0.928700    0.001060    8.928116    505.718682
0.820000    -0.904068    0.000964    7.795694    416.102737
0.830000    -0.881664    0.000901    6.813532    358.002599
0.840000    -0.861484    0.000846    6.110836    308.216524
0.850000    -0.844053    0.000820    5.594444    285.992034
0.860000    -0.827463    0.000790    5.185412    261.803968
0.870000    -0.813079    0.000771    4.841573    247.257370
0.880000    -0.798368    0.000755    4.519738    236.114368
0.890000    -0.785178    0.000739    4.237958    224.889421
0.900000    -0.772684    0.000727    4.016904    217.723050
