30 0 0.0271778 0.00262581 0 0
30 1 0.0411556 0.00341068 0 0
30 2 0.0468667 0.00397608 0 0
30 3 0.0621556 0.00388666 0 0
30 4 0.0926 0.00558389 0 0
30 5 0.0857778 0.00451084 0 0
30 6 0.121356 0.00651601 0 0
30 7 0.130822 0.00699951 0 0
30 8 0.1576 0.00707815 0 0
30 9 0.170089 0.0076557 0 0
30 10 0.192867 0.0068231 0 0
30 11 0.220911 0.00734199 0 0
30 12 0.237222 0.0075862 0 0
30 13 0.2642 0.00865532 0 0
30 14 0.287978 0.0080511 0 0
30 15 0.332067 0.00870293 0 0
30 16 0.3602 0.00862071 0 0
30 17 0.413933 0.00985144 0 0
30 18 0.453156 0.00992548 0 0
30 19 0.470311 0.0104322 0 0
30 20 0.512133 0.00991857 0 0
30 21 0.554733 0.00909952 0.005 0.005
30 22 0.579756 0.00940905 0.005 0.005
30 23 0.633711 0.00937235 0.005 0.005
30 24 0.679933 0.00893219 0.025 0.0110674
30 25 0.7136 0.00910854 0.045 0.0146954
30 26 0.784089 0.00768241 0.075 0.0186713
30 27 0.8214 0.00765994 0.155 0.0256547
30 28 0.883378 0.00634091 0.3 0.032485
30 29 0.937489 0.00456629 0.515 0.0354281
30 30 1 0 1 0
