50 0 0.01808 0.00435865
50 1 0.01856 0.0051379
50 2 0.0359467 0.00867302
50 3 0.0287467 0.00657932
50 4 0.0426133 0.00787936
50 5 0.0509867 0.00580079
50 6 0.06928 0.0113153
50 7 0.0666667 0.0100508
50 8 0.06288 0.00691711
50 9 0.0781867 0.00905543
50 10 0.08528 0.0107881
50 11 0.10096 0.0100874
50 12 0.139733 0.0109595
50 13 0.130347 0.0119609
50 14 0.143467 0.0117047
50 15 0.15136 0.0121745
50 16 0.150293 0.00766563
50 17 0.180853 0.0133102
50 18 0.194187 0.0123647
50 19 0.224107 0.0166928
50 20 0.22416 0.0160575
50 21 0.257067 0.0176538
50 22 0.246453 0.0151176
50 23 0.28224 0.0186018
50 24 0.275787 0.0127284
50 25 0.336053 0.0194885
50 26 0.33344 0.0150324
50 27 0.349173 0.0182748
50 28 0.38448 0.0191913
50 29 0.405333 0.0184094
50 30 0.421227 0.0155714
50 31 0.48192 0.0227344
50 32 0.48816 0.0188892
50 33 0.474507 0.0207375
50 34 0.463573 0.0181047
50 35 0.515733 0.0247585
50 36 0.586453 0.0194899
50 37 0.570347 0.0190495
50 38 0.596907 0.0159401
50 39 0.66288 0.017608
50 40 0.664533 0.0170553
50 41 0.703467 0.0149093
50 42 0.754027 0.0171169
50 43 0.734613 0.0138179
50 44 0.77664 0.0154288
50 45 0.809173 0.0133533
50 46 0.852587 0.0121982
50 47 0.879627 0.0112322
50 48 0.925173 0.0113451
50 49 0.94512 0.00667155
50 50 1 0
