L6 0.265775 0.000117698 L1 0.216659 0.00080618
L6 0.258699 0.000129252 L2 0.240479 0.000934991
L6 0.267136 0.000160897 L3 0.21051 0.000732687
L6 0.262824 0.000127651 L4 0.22719 0.000615849
L6 0.261223 0.000135448 L5 0.229064 0.000587028
L6 0.253549 0.000100629 L6 0.253582 0.000607328
L6 0.253746 8.85147e-05 L7 0.261036 0.000466204
L6 0.231274 0.000105746 L8 0.340937 0.000498011
